"","X","county","latitude","longitude","year","month","pm","ozone","surface_pressure","precipitation","drought","fire_burnt_area","temperature","GDP","population","wind"
"32",32,"Alameda",37.6545,-122.0315,2017,11,NA,39,995.901322406269,1.55829848220778,-1,0,17.37421875,71.7488043580396,2249.58807588076,0.664043203137209
"33",33,"Alameda",37.6545,-122.0315,2017,1,NA,NA,994.821346211069,8.66446005188222,-0.2,0,11.6519153225807,71.7488043580396,2249.58807588076,1.0898642951495
"34",34,"Alameda",37.6545,-122.0315,2017,2,NA,NA,993.460126215037,7.52481426287667,-1,0,13.9486502511161,71.7488043580396,2249.58807588076,1.48701716804695
"35",35,"Alameda",37.6545,-122.0315,2017,3,NA,NA,997.875653888118,1.9825127095036,-1,0,17.3596711189516,71.7488043580396,2249.58807588076,1.03812756044426
"36",36,"Alameda",37.6545,-122.0315,2017,12,NA,NA,999.664364461416,0.044121213247348,-1,0,15.2751827116935,71.7488043580396,2249.58807588076,0.934731305184614
"37",37,"Alameda",37.7012,-121.903,2017,1,NA,NA,994.31510736957,8.50088916063663,0,0,11.5757749495968,71.7488043580396,2249.58807588076,1.11252832799964
"38",38,"Alameda",37.7012,-121.903,2017,2,NA,NA,992.920138117437,7.32570109853332,-1,0,14.0197474888393,71.7488043580396,2249.58807588076,1.46236496894811
"39",39,"Alameda",37.7012,-121.903,2017,3,NA,NA,997.285041906368,1.93359431212174,-1,0,17.3559538810484,71.7488043580396,2249.58807588076,1.09433715217577
"40",40,"Alameda",37.7012,-121.903,2017,4,NA,NA,994.596351170403,1.47307346176906,-1,0,18.37451171875,71.7488043580396,2249.58807588076,1.51396932379539
"41",41,"Alameda",37.7012,-121.903,2017,5,NA,NA,991.047054403888,0.0777526114473792,-1,0,23.6666267641129,71.7488043580396,2249.58807588076,2.19663706164096
"42",42,"Alameda",37.7012,-121.903,2017,6,NA,NA,990.422693166038,0.191640755352024,-1,0,26.8923828125,71.7488043580396,2249.58807588076,2.35595738034431
"43",43,"Alameda",37.7012,-121.903,2017,7,NA,NA,991.232675312438,0.00131761553822003,-1,0,30.3861328125,71.7488043580396,2249.58807588076,2.16423053059367
"44",44,"Alameda",37.7012,-121.903,2017,8,NA,NA,990.237072257489,0.00628589027231591,-1,1.43679,29.259431703629,71.7488043580396,2249.58807588076,2.03675007221508
"45",45,"Alameda",37.7012,-121.903,2017,9,NA,NA,990.006452340805,0.144251057888347,-1,0,28.2042317708333,71.7488043580396,2249.58807588076,1.57228433213893
"46",46,"Alameda",37.7012,-121.903,2017,10,NA,NA,992.970762001587,0.148454982663349,-1,0,24.8309097782258,71.7488043580396,2249.58807588076,0.466324049774909
"47",47,"Alameda",37.7012,-121.903,2017,11,NA,NA,995.350084556636,1.5334571085373,-1,0,17.5664388020834,71.7488043580396,2249.58807588076,0.702355315451342
"48",48,"Alameda",37.7012,-121.903,2017,12,NA,NA,999.163750495933,0.0479429630428074,-1,0,15.3528036794355,71.7488043580396,2249.58807588076,0.675185470407027
"49",49,"Butte",39.7617,-121.8405,2017,1,8.74814814814815,40,988.470861188256,12.8164090296677,-0.8,0,11.0024697580645,36.8800591177808,139.448780487805,1.61996672897638
"50",50,"Butte",39.7617,-121.8405,2017,2,4.71538461538462,43,986.952144663757,14.9707293893673,-1,0,13.1391322544643,36.8800591177808,139.448780487805,1.98042018341462
"51",51,"Butte",39.7617,-121.8405,2017,3,4.61379310344828,45,991.435170849038,4.09364729651456,-1,0,17.8590095766129,36.8800591177808,139.448780487805,0.857739991742765
"52",52,"Butte",39.7617,-121.8405,2017,4,3.47083333333333,53,988.58335870859,4.72194296288784,-1,0,18.5555989583333,36.8800591177808,139.448780487805,0.776322931173818
"53",53,"Butte",39.7617,-121.8405,2017,5,5.47741935483871,62,984.409700704225,0.16756373164064,-1,0,27.3694682459677,36.8800591177808,139.448780487805,0.145436139337172
"54",54,"Butte",39.7617,-121.8405,2017,6,5.765,67,983.532220045626,0.709105677657026,-1,0,32.97119140625,36.8800591177808,139.448780487805,0.399398528004562
"55",55,"Butte",39.7617,-121.8405,2017,7,8,61,984.409700704225,0.00093544055867513,-1,0,37.4570753528226,36.8800591177808,139.448780487805,1.16894111598719
"56",56,"Butte",39.7617,-121.8405,2017,8,12.75,66,983.565969301726,0.024248114310968,-1,0,36.436158014113,36.8800591177808,139.448780487805,0.93165158322829
"57",57,"Butte",39.7617,-121.8405,2017,9,15.5884615384615,69,984.150956407459,0.0876891609155692,-1,0,30.8739583333333,36.8800591177808,139.448780487805,0.388469849909074
"58",58,"Butte",39.7617,-121.8405,2017,10,7.7,53,987.987121850823,0.488208539479559,-1,0,26.1855594758065,36.8800591177808,139.448780487805,1.25798551358633
"59",59,"Butte",39.7617,-121.8405,2017,11,10.0454545454545,38,989.792707052172,6.08745416480495,-1,0,16.0921549479167,36.8800591177808,139.448780487805,1.3581629455818
"60",60,"Butte",39.7617,-121.8405,2017,12,19.85,36,994.804471583019,0.432410992465873,-1,0,15.4807648689516,36.8800591177808,139.448780487805,1.63285747882499
"61",61,"Butte",39.7085,-121.6173,2017,1,NA,46,974.920534864114,16.2896152437799,-0.8,0,10.3429750504032,36.8800591177808,139.448780487805,1.44379234672462
"62",62,"Butte",39.7085,-121.6173,2017,2,NA,48,973.587439248165,19.3577159795735,-1,0,12.5120396205357,36.8800591177808,139.448780487805,1.73797443024406
"63",63,"Butte",39.7085,-121.6173,2017,3,NA,53,977.997342045229,5.3834878524816,-1,0,17.458650453629,36.8800591177808,139.448780487805,0.774347214643843
"64",64,"Butte",39.7085,-121.6173,2017,4,NA,59,975.207403540964,6.31408392767561,-1,0,17.9476236979167,36.8800591177808,139.448780487805,0.747360214401463
"65",65,"Butte",39.7085,-121.6173,2017,5,NA,72,971.348738593533,0.207309929513401,-1,0,26.984041078629,36.8800591177808,139.448780487805,0.142719817459162
"66",66,"Butte",39.7085,-121.6173,2017,6,NA,75,970.752501735767,0.973952938482259,-1,0,32.4457682291667,36.8800591177808,139.448780487805,0.435203325057454
"67",67,"Butte",39.7085,-121.6173,2017,7,NA,73,971.821228178933,0.00131761553822003,-1,0,36.9816469254032,36.8800591177808,139.448780487805,0.906391883946826
"68",68,"Butte",39.7085,-121.6173,2017,8,NA,79,970.943747520333,0.0471786130837159,-1,0,35.802368951613,36.8800591177808,139.448780487805,0.707430160779077
"69",69,"Butte",39.7085,-121.6173,2017,9,NA,80,971.292489833366,0.159920232049724,-1,0,30.1923828125,36.8800591177808,139.448780487805,0.431729541149637
"70",70,"Butte",39.7085,-121.6173,2017,10,NA,66,974.706789575481,0.567318760245537,-1,33.822764,25.733316532258,36.8800591177808,139.448780487805,1.14319787312
"71",71,"Butte",39.7085,-121.6173,2017,11,NA,51,976.433626512597,8.14546642965904,-1,5.533002,15.4685221354166,36.8800591177808,139.448780487805,1.29295178271127
"72",72,"Butte",39.7085,-121.6173,2017,12,NA,45,981.113523358461,0.59254230889556,-1,0,15.0274193548387,36.8800591177808,139.448780487805,1.74539327610597
"73",73,"Calaveras",38.2018,-120.6803,2017,1,12.0109363333333,47,966.410097450903,13.8459884245641,1.2,0,10.198160282258,28.2991834679626,44.7852941176471,1.57586742622042
"74",74,"Calaveras",38.2018,-120.6803,2017,2,9.96671858928572,49,965.25137299147,13.8104461514663,-0.75,0,12.8809186662947,28.2991834679626,44.7852941176471,1.64137019246964
"75",75,"Calaveras",38.2018,-120.6803,2017,7,11.16177174,73,963.620158946638,0.00093544055867513,-1,0,34.3486769153226,28.2991834679626,44.7852941176471,1.23722874123742
"76",76,"Calaveras",38.2018,-120.6803,2017,8,14.637695016129,78,962.725803659988,0.00705024023140745,-1,0,33.0969443044355,28.2991834679626,44.7852941176471,1.11824031741659
"77",77,"Calaveras",38.2018,-120.6803,2017,9,15.6471217833333,94,962.585181759572,0.107562259851951,-1,0,28.7433919270833,28.2991834679626,44.7852941176471,0.702986650605377
"78",78,"Calaveras",38.2018,-120.6803,2017,10,15.2234481774194,72,965.228873487403,0.344128572190796,-1,0,24.5839654737903,28.2991834679626,44.7852941176471,0.786115350999207
"79",79,"Calaveras",38.2018,-120.6803,2017,11,12.0272732666667,48,967.523822902202,5.68005563660914,-1,0,16.82890625,28.2991834679626,44.7852941176471,0.34459068784787
"80",80,"Calaveras",38.2018,-120.6803,2017,12,15.9621142903226,37,970.960622148383,0.280305350606648,-1,0,14.4424584173387,28.2991834679626,44.7852941176471,0.972201887228805
"81",81,"Calaveras",38.2018,-120.6803,2017,3,NA,53,968.946916534418,3.88803715751892,-1,0,16.854378780242,28.2991834679626,44.7852941176471,0.242436738084388
"82",82,"Calaveras",38.2018,-120.6803,2017,4,NA,55,966.336974062686,5.20004386229962,-1,0,17.6197591145833,28.2991834679626,44.7852941176471,0.391640002151422
"83",83,"Calaveras",38.2018,-120.6803,2017,5,NA,70,962.838301180321,0.373173870636276,-1,0,24.3115045362903,28.2991834679626,44.7852941176471,1.06139292630293
"84",84,"Calaveras",38.2018,-120.6803,2017,6,NA,74,962.455809611188,0.32463764823396,-1,0,29.83154296875,28.2991834679626,44.7852941176471,1.28353009889352
"85",85,"Colusa",39.0212,-122.2818,2017,1,4.82213330645161,NA,966.674466623686,8.21349357601819,-0.6,0,10.5484627016129,55.5951156216692,18.748045178106,0.891634067867129
"86",86,"Colusa",39.0212,-122.2818,2017,2,2.48979911111111,NA,965.36949538782,8.45999643782523,-1,0,12.6581229073661,55.5951156216692,18.748045178106,1.215090423341
"87",87,"Colusa",39.0212,-122.2818,2017,3,NA,NA,970.077516613767,1.99550665880816,-1,0,17.4740549395162,55.5951156216692,18.748045178106,0.951613698728781
"88",88,"Colusa",39.0212,-122.2818,2017,4,1.1687072,NA,967.377576125769,1.58237550591916,-1,0,18.4505859375,55.5951156216692,18.748045178106,0.964035342942956
"89",89,"Colusa",39.0212,-122.2818,2017,5,4.78182542857143,NA,963.850778863321,0.109090959770134,-1,0,27.5308530745968,55.5951156216692,18.748045178106,0.716462742304432
"90",90,"Colusa",39.0212,-122.2818,2017,6,3.97598125862069,NA,963.232042501488,0.313172398847586,-1,0,33.194921875,55.5951156216692,18.748045178106,0.634551410809906
"91",91,"Colusa",39.0212,-122.2818,2017,7,2.19868266129032,NA,964.250145060504,0.00093544055867513,-1,0,37.416154233871,55.5951156216692,18.748045178106,0.964910753963088
"92",92,"Colusa",39.0212,-122.2818,2017,8,3.17914068518518,NA,963.383914153938,0.0655230121019128,-1,0,36.3913936491935,55.5951156216692,18.748045178106,0.661864608905003
"93",93,"Colusa",39.0212,-122.2818,2017,9,9.07853911666667,NA,963.755155971038,0.024248114310968,-1,0,30.71181640625,55.5951156216692,18.748045178106,0.578984715704797
"94",94,"Colusa",39.0212,-122.2818,2017,10,10.4633978225806,NA,967.096332324936,0.171767656415644,-1,0,25.7936428931452,55.5951156216692,18.748045178106,1.38983470661872
"95",95,"Colusa",39.0212,-122.2818,2017,11,4.85240941666667,NA,968.401303560801,1.81855964327846,-1,0.444668,15.89248046875,55.5951156216692,18.748045178106,0.922461158777221
"96",96,"Colusa",39.0212,-122.2818,2017,12,6.56261366666667,NA,972.991202390399,0.0208085394950552,-1,0,15.769449344758,55.5951156216692,18.748045178106,1.30205367056815
"97",97,"Colusa",39.1892,-121.9989,2017,1,NA,43,1010.46975128943,7.05664991293308,-0.6,0,12.2263230846774,55.5951156216692,18.748045178106,1.15286494237925
"98",98,"Colusa",39.1892,-121.9989,2017,2,NA,49,1008.74853922833,7.00238106583758,-1,0,14.6505719866072,55.5951156216692,18.748045178106,1.63594375499276
"99",99,"Colusa",39.1892,-121.9989,2017,3,NA,51,1013.09656838921,1.88544026469897,-1,0,19.0401146673387,55.5951156216692,18.748045178106,0.625889056451977
"100",100,"Colusa",39.1892,-121.9989,2017,4,NA,53,1010.13788360444,1.40848589022583,-1,0,20.6056966145833,55.5951156216692,18.748045178106,0.476552711258806
"101",101,"Colusa",39.1892,-121.9989,2017,5,NA,56,1005.40736287443,0.115205759442866,-1,0,29.9964528729838,55.5951156216692,18.748045178106,0.0690638556219808
"102",102,"Colusa",39.1892,-121.9989,2017,7,NA,62,1004.85050014878,0.00093544055867513,-1,0,39.4024508568548,55.5951156216692,18.748045178106,1.7810544114506
"103",103,"Colusa",39.1892,-121.9989,2017,8,NA,68,1004.05176775441,0.0116363399859567,-1,0,38.1721081149193,55.5951156216692,18.748045178106,1.74422056003344
"104",104,"Colusa",39.1892,-121.9989,2017,9,NA,62,1004.80550114065,0.00781459019049899,-1,0,32.89326171875,55.5951156216692,18.748045178106,0.150243355571255
"105",105,"Colusa",39.1892,-121.9989,2017,10,NA,55,1008.97915914501,0.145397582826983,-1,1.114501,27.5382560483871,55.5951156216692,18.748045178106,1.59738636056773
"106",106,"Colusa",39.1892,-121.9989,2017,11,NA,41,1011.40348070819,2.15028752552421,-1,6.612862,17.9418294270833,55.5951156216692,18.748045178106,0.859854333397968
"107",107,"Colusa",39.1892,-121.9989,2017,12,NA,38,1016.39274573497,0.0563508125928144,-1,0,16.6342741935484,55.5951156216692,18.748045178106,1.14321322065137
"108",108,"Colusa",39.1892,-121.9989,2017,6,NA,NA,1004.17551502678,0.300178449543029,-1,0,35.4017578125,55.5951156216692,18.748045178106,0.848954088734264
"109",109,"Contra Costa",37.936,-122.0262,2017,1,10.8950502258065,43,986.901520779607,8.82268049341418,-0.2,0,11.2810735887097,62.7462565526152,1591.02083333333,1.13469613167252
"110",110,"Contra Costa",37.936,-122.0262,2017,2,8.57281128571429,45,985.579674915691,7.38302734546519,-1,0,13.6715506417411,62.7462565526152,1591.02083333333,1.58759568721104
"111",111,"Contra Costa",37.936,-122.0262,2017,3,7.80892022580645,51,989.995202588772,1.9691365852195,-1,0,17.1741242439516,62.7462565526152,1591.02083333333,1.46783494208494
"112",112,"Contra Costa",37.936,-122.0262,2017,4,8.24825192857143,54,987.33463623289,1.44899643805768,-1,0,18.3180989583333,62.7462565526152,1591.02083333333,1.87679455917494
"113",113,"Contra Costa",37.936,-122.0262,2017,5,9.55692496774194,59,983.847213102559,0.0609369123473636,-1,0,23.6598538306452,62.7462565526152,1591.02083333333,2.84747866502979
"114",114,"Contra Costa",37.936,-122.0262,2017,6,10.07861605,69,983.250976244793,0.217628653961138,-1,0,26.726171875,62.7462565526152,1591.02083333333,3.20010368617998
"115",115,"Contra Costa",37.936,-122.0262,2017,7,10.7687348387097,55,984.150956407459,0.00131761553822003,-1,0,29.5392326108871,62.7462565526152,1591.02083333333,3.11098589294247
"116",116,"Contra Costa",37.936,-122.0262,2017,8,14.4553763225806,64,983.20597723666,0.00705024023140745,-1,0,28.46328125,62.7462565526152,1591.02083333333,2.99995091654404
"117",117,"Contra Costa",37.936,-122.0262,2017,9,14.26507855,70,982.980982195993,0.129728408665606,-1,0,27.9715494791667,62.7462565526152,1591.02083333333,2.05799411575683
"118",118,"Contra Costa",37.936,-122.0262,2017,10,19.1779835806452,62,985.866543592541,0.136607558297429,-1,0,24.7677797379032,62.7462565526152,1591.02083333333,0.659319141715343
"119",119,"Contra Costa",37.936,-122.0262,2017,11,11.2194867,41,988.150243255307,1.63817305293285,-1,0,17.0129231770833,62.7462565526152,1591.02083333333,0.929736009420754
"120",120,"Contra Costa",37.936,-122.0262,2017,12,19.3630493548387,36,991.890785806388,0.0238659393314213,-1,0,14.9642263104838,62.7462565526152,1591.02083333333,0.789914779886295
"121",121,"Contra Costa",37.7436,-121.9342,2017,4,NA,56,994.596351170403,1.47307346176906,-1,0,18.37451171875,62.7462565526152,1591.02083333333,1.51396932379539
"122",122,"Contra Costa",37.7436,-121.9342,2017,5,NA,65,991.047054403888,0.0777526114473792,-1,0,23.6666267641129,62.7462565526152,1591.02083333333,2.19663706164096
"123",123,"Contra Costa",37.7436,-121.9342,2017,6,NA,67,990.422693166038,0.191640755352024,-1,0,26.8923828125,62.7462565526152,1591.02083333333,2.35595738034431
"124",124,"Contra Costa",37.7436,-121.9342,2017,7,NA,59,991.232675312438,0.00131761553822003,-1,0,30.3861328125,62.7462565526152,1591.02083333333,2.16423053059367
"125",125,"Contra Costa",37.7436,-121.9342,2017,8,NA,75,990.237072257489,0.00628589027231591,-1,1.43679,29.259431703629,62.7462565526152,1591.02083333333,2.03675007221508
"126",126,"Contra Costa",37.7436,-121.9342,2017,9,NA,74,990.006452340805,0.144251057888347,-1,0,28.2042317708333,62.7462565526152,1591.02083333333,1.57228433213893
"127",127,"Contra Costa",37.7436,-121.9342,2017,10,NA,64,992.970762001587,0.148454982663349,-1,0,24.8309097782258,62.7462565526152,1591.02083333333,0.466324049774909
"128",128,"Contra Costa",37.7436,-121.9342,2017,11,NA,41,995.350084556636,1.5334571085373,-1,0,17.5664388020834,62.7462565526152,1591.02083333333,0.702355315451342
"129",129,"Contra Costa",38.0063,-121.6419,2017,1,NA,41,1016.40399548701,8.85057926692103,0,0,11.9809223790323,62.7462565526152,1591.02083333333,1.07724442540178
"130",130,"Contra Costa",38.0063,-121.6419,2017,2,NA,44,1014.66028392184,7.40519349427884,-1,0,15.0664306640625,62.7462565526152,1591.02083333333,1.24928094759064
"131",131,"Contra Costa",38.0063,-121.6419,2017,3,NA,54,1018.73831903392,1.88773331457625,-1,0,18.3611517137097,62.7462565526152,1591.02083333333,1.53476336836416
"132",132,"Contra Costa",38.0063,-121.6419,2017,4,NA,55,1015.83588300932,1.67906577574425,-1,0,19.90263671875,62.7462565526152,1591.02083333333,1.88853542017216
"133",133,"Contra Costa",38.0063,-121.6419,2017,5,NA,56,1011.58910161674,0.0617012623064551,-1,0,26.3096144153226,62.7462565526152,1591.02083333333,2.83063055429763
"134",134,"Contra Costa",38.0063,-121.6419,2017,6,NA,64,1010.59349856179,0.148072807683804,-1,0,30.10009765625,62.7462565526152,1591.02083333333,3.11931435894678
"135",135,"Contra Costa",38.0063,-121.6419,2017,7,NA,57,1011.33035731998,0.00169979051776667,-1,0,33.0270728326613,62.7462565526152,1591.02083333333,2.92213196521314
"136",136,"Contra Costa",38.0063,-121.6419,2017,8,NA,68,1010.45287666138,0.00284631545640311,-1,0,31.3560168850807,62.7462565526152,1591.02083333333,2.8260771292752
"137",137,"Contra Costa",38.0063,-121.6419,2017,9,NA,71,1010.45287666138,0.0273055141473341,-1,0,29.68759765625,62.7462565526152,1591.02083333333,2.21101813704872
"138",138,"Contra Costa",38.0063,-121.6419,2017,10,NA,69,1013.91780028764,0.130874933604244,-1,0,25.856363407258,62.7462565526152,1591.02083333333,1.41391042443196
"139",139,"Contra Costa",38.0063,-121.6419,2017,11,NA,42,1016.94398358461,1.85983454106941,-1,0,17.9279947916666,62.7462565526152,1591.02083333333,0.917411959331845
"140",140,"Contra Costa",38.0063,-121.6419,2017,12,NA,38,1021.28076299345,0.0410638134109818,-1,0,14.6121282762097,62.7462565526152,1591.02083333333,0.620766995560941
"141",141,"Contra Costa",37.7436,-121.9342,2017,1,NA,NA,994.31510736957,8.50088916063663,0,0,11.5757749495968,62.7462565526152,1591.02083333333,1.11252832799964
"142",142,"Contra Costa",37.7436,-121.9342,2017,2,NA,NA,992.920138117437,7.32570109853332,-1,0,14.0197474888393,62.7462565526152,1591.02083333333,1.46236496894811
"143",143,"Contra Costa",37.7436,-121.9342,2017,3,NA,NA,997.285041906368,1.93359431212174,-1,0,17.3559538810484,62.7462565526152,1591.02083333333,1.09433715217577
"144",144,"Contra Costa",37.7436,-121.9342,2017,12,NA,NA,999.163750495933,0.0479429630428074,-1,0,15.3528036794355,62.7462565526152,1591.02083333333,0.675185470407027
"145",145,"Fresno",36.6342,-120.3823,2017,1,5.43339852,43,1009.71039302718,4.60423306918773,2.4,5.379305,13.4182648689516,40.5197333030192,165.225222203589,0.644119779092923
"146",146,"Fresno",36.6342,-120.3823,2017,2,5.42438533928571,42,1007.93855708193,3.32432906268888,-0.25,0.461052,16.20205078125,40.5197333030192,165.225222203589,0.654525420687094
"147",147,"Fresno",36.6342,-120.3823,2017,3,4.4530979,53,1010.91974137076,0.976245988359535,-1,0,20.5768775201613,40.5197333030192,165.225222203589,1.30340496156409
"148",148,"Fresno",36.6342,-120.3823,2017,4,3.81092953571429,62,1007.76418592541,0.774839774138902,-1,0,23.8800130208333,40.5197333030192,165.225222203589,1.57854531454105
"149",149,"Fresno",36.6342,-120.3823,2017,5,4.94889422413793,74,1003.15741246776,0.110619659688317,-1,0,30.768220766129,40.5197333030192,165.225222203589,1.80987503133004
"150",150,"Fresno",36.6342,-120.3823,2017,6,5.59320005357143,72,1001.93118949613,0.0253946392496044,-1,0,36.2619140625,40.5197333030192,165.225222203589,2.03205720005387
"151",151,"Fresno",36.6342,-120.3823,2017,7,7.00523416129032,73,1002.63992387423,0.00093544055867513,-1,0,40.2065083165323,40.5197333030192,165.225222203589,1.62452167357073
"152",152,"Fresno",36.6342,-120.3823,2017,8,13.0256728709677,74,1001.86369098393,0.048707313001899,-1,0,38.126871219758,40.5197333030192,165.225222203589,1.61720929653995
"153",153,"Fresno",36.6342,-120.3823,2017,9,10.6647524333333,76,1002.51617660187,0.0838674111201115,-1,0,32.9561197916667,40.5197333030192,165.225222203589,1.3791642877526
"154",154,"Fresno",36.6342,-120.3823,2017,10,9.23270803225807,68,1006.0373489883,0.0773704364678326,-1,0,27.7002079133065,40.5197333030192,165.225222203589,1.33947538510828
"155",155,"Fresno",36.6342,-120.3823,2017,11,9.27597223333333,44,1009.23227856576,0.381199545206738,-1,0,21.5556315104167,40.5197333030192,165.225222203589,0.705357334126601
"156",156,"Fresno",36.6342,-120.3823,2017,12,20.8908076451613,45,1013.23156541361,0.0739308616519198,0,0,17.7771043346774,40.5197333030192,165.225222203589,0.94353328179421
"157",157,"Fresno",36.7854,-119.7732,2017,1,11.0032722326389,36,1002.63992387423,8.3946445163229,2.4,0,12.7299458165323,40.5197333030192,165.225222203589,0.871197120238124
"158",158,"Fresno",36.7854,-119.7732,2017,2,9.0082435702381,44,1000.92996156517,6.42606119668252,-0.25,0,15.5161202566964,40.5197333030192,165.225222203589,0.526039382649531
"159",159,"Fresno",36.7854,-119.7732,2017,3,10.9744530790323,63,1003.59615279706,1.72148719847383,-1,0,19.3468813004032,40.5197333030192,165.225222203589,1.05973822471871
"160",160,"Fresno",36.7854,-119.7732,2017,4,6.83944741166667,67,1000.55309487205,2.05703683051503,-1,0,21.9208658854167,40.5197333030192,165.225222203589,1.43481022670339
"161",161,"Fresno",36.7854,-119.7732,2017,5,8.50562919623656,85,996.109442818885,0.132403633522427,-1,0,28.7945249495968,40.5197333030192,165.225222203589,1.58335586272947
"162",162,"Fresno",36.7854,-119.7732,2017,6,6.73503644444444,95,994.855095467169,0.0143115648427762,-1,0,35.0121419270833,40.5197333030192,165.225222203589,2.44496364857384
"163",163,"Fresno",36.7854,-119.7732,2017,7,9.51798716505376,87,995.670702489586,0.00093544055867513,-1,0,39.0996849798387,40.5197333030192,165.225222203589,2.0685280671962
"164",164,"Fresno",36.7854,-119.7732,2017,8,13.2829054698925,112,994.832595963103,0.00399284039504129,-1,0,37.743302671371,40.5197333030192,165.225222203589,2.01869981420023
"165",165,"Fresno",36.7854,-119.7732,2017,9,13.3627246366667,96,995.445707448919,0.153423257397445,-1,0,32.29453125,40.5197333030192,165.225222203589,1.42738034731796
"166",166,"Fresno",36.7854,-119.7732,2017,10,18.4119128650538,77,998.786883802817,0.0865426359769311,-1,0,27.3425655241935,40.5197333030192,165.225222203589,1.28894926311278
"167",167,"Fresno",36.7854,-119.7732,2017,11,17.9319442394444,47,1001.99306313232,1.17268392784607,-1,0,20.8265299479167,40.5197333030192,165.225222203589,0.63781319020508
"168",168,"Fresno",36.7854,-119.7732,2017,12,46.3742093376344,39,1005.78422956755,0.0907465607519354,0,0,16.9681010584677,40.5197333030192,165.225222203589,0.775977429362329
"169",169,"Fresno",36.8194,-119.7164,2017,1,9.89800134408602,38,1001.79056759571,9.24536602079183,2.2,0,12.7051222278226,40.5197333030192,165.225222203589,0.871630543248438
"170",170,"Fresno",36.8194,-119.7164,2017,2,7.01502914285714,46,1000.0974799147,6.87932072242383,-0.25,0,15.3967703683036,40.5197333030192,165.225222203589,0.511157519111196
"171",171,"Fresno",36.8194,-119.7164,2017,3,9.42132830107527,63,1002.6961726344,1.88352938980124,-1,0,19.1944115423387,40.5197333030192,165.225222203589,0.940197096052921
"172",172,"Fresno",36.8194,-119.7164,2017,4,6.61251626111111,69,999.647489833366,2.25920739469476,-1,0,21.51630859375,40.5197333030192,165.225222203589,1.28926911516608
"173",173,"Fresno",36.8194,-119.7164,2017,5,7.84465742473118,84,995.231962160286,0.149219332622441,-1,0,28.2694808467742,40.5197333030192,165.225222203589,1.30788009250845
"174",174,"Fresno",36.8194,-119.7164,2017,6,8.20233512222222,88,993.94386555247,0.00857894014959053,-1,0,34.6598307291667,40.5197333030192,165.225222203589,2.17736247790612
"175",175,"Fresno",36.8194,-119.7164,2017,7,10.6528164569892,85,994.770722326919,0.00093544055867513,-1,0,38.9599735383065,40.5197333030192,165.225222203589,1.814879678634
"176",176,"Fresno",36.8194,-119.7164,2017,8,14.453134827957,100,993.915741172386,0.00475719035413283,-1,0,37.8129851310484,40.5197333030192,165.225222203589,1.76916541074498
"177",177,"Fresno",36.8194,-119.7164,2017,9,13.2616942643678,87,994.562601914303,0.183232905802017,-1,0,32.240234375,40.5197333030192,165.225222203589,1.22065409789274
"178",178,"Fresno",36.8194,-119.7164,2017,10,16.7063965376344,74,997.886903640151,0.0980078853633059,-1,0,27.2791519657258,40.5197333030192,165.225222203589,1.11779395944342
"179",179,"Fresno",36.8194,-119.7164,2017,11,16.1459414888889,46,1001.09870784567,1.31523519521665,-1,0,20.71328125,40.5197333030192,165.225222203589,0.551908281575214
"180",180,"Fresno",36.8194,-119.7164,2017,12,37.8499231827957,38,1004.87299965285,0.0670517120200959,0,0,16.7726310483871,40.5197333030192,165.225222203589,0.787668107618343
"181",181,"Fresno",36.9851,-119.6583,2017,1,3.05412574193548,42,991.750163905971,12.0562629953511,2,0,12.1955141129032,40.5197333030192,165.225222203589,0.972022496985271
"182",182,"Fresno",36.9851,-119.6583,2017,2,2.42154739285714,39,990.158323993255,9.51021328161706,-0.25,0,14.8141810825893,40.5197333030192,165.225222203589,0.723075032126823
"183",183,"Fresno",36.9851,-119.6583,2017,3,6.67617996296296,54,992.79639084507,2.27602309379477,-1,0,18.829996219758,40.5197333030192,165.225222203589,0.680936174314084
"184",184,"Fresno",36.9851,-119.6583,2017,4,5.73238918965517,63,989.826456308272,2.74953789345201,-1,0,20.50009765625,40.5197333030192,165.225222203589,0.882566931143803
"185",185,"Fresno",36.9851,-119.6583,2017,5,8.60577958064516,81,985.619049047808,0.127817533767878,-1,0,26.8785408266129,40.5197333030192,165.225222203589,1.00001206074287
"186",186,"Fresno",36.9851,-119.6583,2017,6,9.08881425,81,984.482824092442,0.0146937398223228,-1,0,33.5807942708333,40.5197333030192,165.225222203589,1.63652992708051
"187",187,"Fresno",36.9851,-119.6583,2017,7,11.8872670645161,80,985.410928635192,0.00093544055867513,-1,0,37.9721648185484,40.5197333030192,165.225222203589,1.36595815495421
"188",188,"Fresno",36.9851,-119.6583,2017,8,13.7346072741936,89,984.561572356675,0.00361066541549465,-1,0,37.0109753024193,40.5197333030192,165.225222203589,1.28531984664753
"189",189,"Fresno",36.9851,-119.6583,2017,9,12.0242129137931,85,985.084685826225,0.290624075054384,-1,0,31.3339192708333,40.5197333030192,165.225222203589,0.90124787584654
"190",190,"Fresno",36.9851,-119.6583,2017,10,12.9234604032258,74,988.24586614759,0.148454982663349,-1,0,26.7331275201613,40.5197333030192,165.225222203589,0.795197823495585
"191",191,"Fresno",36.9851,-119.6583,2017,11,8.70257411666667,53,991.272049444555,2.05818335545367,-1,0,20.1188151041667,40.5197333030192,165.225222203589,0.416827185751474
